Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
35677,38457,393,196,11291,9352,1086,667,543.36,453.3,28,92.19,26.95,63,24,955.05,496.17,303,28,BENIGN
1132,59569,214,435,9687,11285,1170,1198,923.94,169.72,25,79.22,17.0,12,28,5.56,189.43,40,289,BENIGN
57404,4319,240,70,1157,12641,1187,1089,1318.56,84.6,24,18.76,5.93,94,34,993.01,418.36,880,290,MALICIOUS
51781,1492,415,165,12985,772,1371,1480,1314.81,360.96,31,86.53,11.31,20,12,65.57,253.76,446,8,BENIGN
37773,43942,468,360,4678,869,146,31,1169.6,15.87,27,59.94,29.1,52,47,62.68,465.0,293,100,BENIGN
2107,72145,341,152,418,10947,592,1133,1429.51,443.16,31,45.21,32.28,34,23,326.85,13.4,976,77,BENIGN
44675,65538,265,230,1914,6720,413,1420,393.5,1.13,20,29.58,38.25,13,9,792.02,195.1,172,429,BENIGN
16344,36266,184,460,9040,949,221,954,218.68,238.21,30,4.25,8.82,90,32,246.09,53.28,412,454,BENIGN
35367,82461,391,324,2635,7417,785,218,287.95,100.15,39,67.58,37.4,13,4,184.85,481.45,325,243,BENIGN
19564,20773,180,96,8165,12871,879,823,224.19,355.81,32,96.55,43.1,86,10,608.97,305.14,917,216,MALICIOUS
45454,32754,82,256,14804,8102,724,1323,148.63,33.0,33,67.66,30.68,73,3,429.39,497.09,693,368,BENIGN
21878,19977,159,327,9256,9237,215,857,709.05,401.57,34,40.24,21.12,35,17,49.94,21.9,305,96,BENIGN
6500,40251,74,443,12188,2152,1254,1109,58.44,42.71,24,61.44,33.29,72,14,597.98,472.42,145,315,BENIGN
57534,16283,270,146,13955,12879,416,319,629.51,394.65,21,42.36,33.96,28,2,820.09,376.68,692,451,BENIGN
43209,28307,135,170,14016,6846,678,662,724.29,159.24,27,44.32,40.33,57,37,559.75,144.86,620,355,BENIGN
25267,21432,464,213,5810,6197,581,628,742.39,58.11,35,64.92,24.73,84,45,216.46,219.75,887,279,BENIGN
54744,61925,461,371,1365,243,618,1325,59.37,105.87,20,83.76,7.15,38,16,492.21,245.3,386,458,BENIGN
27062,47959,77,463,14386,10833,1310,679,758.85,186.73,32,53.77,24.14,60,10,573.11,375.33,726,143,BENIGN
12732,34936,296,468,7630,4395,810,829,858.47,85.57,23,7.85,40.7,41,47,765.09,476.27,31,248,MALICIOUS
2685,59898,492,288,2842,6206,1046,848,983.96,338.3,35,39.65,40.25,20,30,205.94,488.48,108,88,MALICIOUS
63118,4965,13,266,3113,4560,891,207,1125.12,340.06,22,23.27,34.01,89,45,19.54,397.39,574,199,BENIGN
41164,28218,193,168,10377,1310,1161,479,593.78,431.96,21,91.32,24.36,99,2,303.39,411.16,145,421,BENIGN
22221,37436,213,129,4560,80,1233,733,805.56,264.2,20,27.56,9.08,13,33,636.07,214.31,672,266,BENIGN
60834,49727,70,381,5881,1440,204,376,31.65,204.46,37,41.35,16.18,52,11,755.85,319.57,138,484,BENIGN
52452,82203,198,492,14812,5227,748,1467,870.92,160.94,29,70.96,37.83,4,5,975.02,161.18,532,389,MALICIOUS
33315,2945,132,9,11953,14484,351,834,562.47,31.5,24,25.4,0.54,44,23,283.24,279.96,142,338,BENIGN
24577,35592,256,80,7958,9276,1167,751,210.18,332.67,24,41.57,25.23,18,31,744.15,469.03,583,201,BENIGN
7682,51246,89,271,3769,1103,1079,1443,308.06,342.44,36,46.02,16.45,33,5,217.24,175.17,78,272,BENIGN
12780,48454,286,218,10331,11619,180,803,153.12,211.66,38,54.82,1.79,15,4,860.51,247.01,618,281,BENIGN
56772,41951,287,417,11058,6422,612,101,1129.13,191.3,24,68.77,6.62,64,3,703.51,186.29,101,174,BENIGN
9693,86840,268,298,3815,2097,691,442,1495.61,22.68,28,89.0,25.02,44,32,213.33,54.26,685,206,BENIGN
50361,36945,284,28,12506,11893,1471,1348,1469.85,333.25,32,82.18,14.99,49,45,456.25,95.15,131,420,BENIGN
4487,82387,102,198,3382,14750,276,691,1116.18,346.16,23,68.62,48.19,96,7,811.94,354.3,91,348,BENIGN
25746,85869,165,325,12225,8980,700,1421,770.32,345.09,28,69.57,42.36,13,20,92.11,86.26,111,208,MALICIOUS
15044,45594,238,314,6601,3952,666,977,1226.01,37.66,26,15.6,32.41,75,6,246.62,153.73,944,209,BENIGN
35643,70850,172,461,10353,2968,97,424,597.16,323.3,23,55.4,11.49,16,21,385.75,270.26,156,24,BENIGN
5438,69347,476,12,9699,9051,1014,471,282.31,412.28,24,69.53,42.39,1,41,596.33,413.71,959,422,BENIGN
36347,85036,398,10,4961,1102,1287,1268,76.2,219.87,25,3.69,23.01,5,11,129.85,443.23,840,369,MALICIOUS
49969,10422,122,111,11402,6520,512,1029,1006.98,427.03,25,4.39,19.3,15,29,70.68,417.53,930,186,BENIGN
8006,32122,2,314,5476,11,1365,80,459.05,179.76,27,51.91,24.38,80,18,971.16,216.98,11,283,BENIGN
37149,5012,458,123,6842,5693,28,4,898.57,234.47,31,71.78,0.28,53,13,648.27,372.27,100,474,BENIGN
63318,40799,231,337,186,14011,301,1490,938.97,189.21,22,12.54,16.34,58,3,505.97,67.4,986,317,MALICIOUS
18911,19870,359,255,8722,7703,91,613,692.28,82.41,26,0.31,5.52,40,1,362.77,278.93,218,289,BENIGN
31049,7050,433,52,56,12434,1173,828,1236.85,405.91,28,72.93,48.56,9,49,721.36,18.68,621,13,MALICIOUS
60957,47190,5,314,968,8576,1123,55,449.97,24.84,38,84.78,2.43,11,28,571.36,414.4,530,61,MALICIOUS
47998,22306,107,76,6545,12269,1291,1254,990.29,451.09,24,36.21,46.61,98,30,752.44,98.05,969,469,BENIGN
16708,77997,495,114,9732,1952,1047,154,181.42,12.1,28,14.08,2.24,22,21,745.84,35.51,881,179,BENIGN
32060,30285,450,32,5550,1163,142,956,1167.41,228.55,39,37.89,28.22,6,47,814.74,492.62,470,79,BENIGN
29271,77268,437,426,10890,7253,338,311,548.4,266.9,22,79.55,49.1,96,8,967.03,168.42,587,485,MALICIOUS
16810,82129,149,406,1861,5479,688,373,8.27,369.11,23,26.46,25.01,57,37,893.7,184.66,947,20,BENIGN
38533,5000,182,177,14033,10356,1254,1146,1128.57,265.42,36,30.78,22.07,72,5,825.06,344.4,66,458,BENIGN
16374,47973,472,291,14572,5634,895,187,838.34,326.54,34,99.88,36.66,13,28,273.86,331.38,447,349,BENIGN
24514,26825,24,418,8656,3627,1057,1204,1493.88,114.74,20,88.04,28.54,88,4,505.87,20.14,476,221,BENIGN
37468,32576,291,204,10091,6037,1415,473,789.12,182.06,21,77.86,12.29,8,27,984.17,6.98,322,80,BENIGN
40330,73739,77,367,5041,5967,764,1439,844.06,161.45,26,51.09,6.89,69,18,809.77,128.54,810,130,BENIGN
26782,69056,342,103,13167,2231,184,986,868.03,43.24,36,87.93,7.81,17,25,154.0,251.94,498,75,BENIGN
24159,63959,217,491,137,11285,92,491,200.18,151.01,20,15.75,10.88,60,27,90.29,287.39,939,463,BENIGN
64088,70121,144,496,7160,7288,682,689,857.29,479.65,37,82.91,29.31,15,46,627.6,433.96,615,54,MALICIOUS
43186,32421,475,189,3400,1790,353,1016,1470.88,204.55,20,25.96,20.87,44,37,665.83,21.97,134,4,MALICIOUS
53791,61381,399,345,3691,2039,941,101,1064.86,108.02,29,15.74,3.69,56,36,14.39,159.54,11,413,BENIGN
22526,63622,135,144,12426,13882,1467,398,989.62,307.62,30,84.31,32.88,6,11,313.88,412.0,490,189,BENIGN
32358,14541,168,131,3758,13081,654,366,375.09,474.8,33,4.51,3.05,33,15,849.81,241.83,917,319,BENIGN
60011,45928,208,243,14545,6965,100,1337,707.25,426.27,30,11.91,42.54,75,42,786.75,160.39,141,306,BENIGN
32299,89859,212,393,11323,3339,809,746,725.51,255.29,34,6.02,9.37,94,38,555.05,333.93,28,194,BENIGN
4853,28986,224,247,2675,223,32,136,998.64,411.52,31,24.39,27.32,59,14,418.29,299.39,77,342,MALICIOUS
12103,77068,60,146,1386,13886,7,925,1437.99,308.21,22,11.92,8.92,59,11,549.47,269.52,727,167,BENIGN
33042,52400,108,420,6954,8348,1303,1215,1365.55,390.23,34,28.51,31.6,83,29,366.29,497.88,115,244,BENIGN
28278,80751,494,354,6453,12858,300,683,1258.57,302.31,28,53.88,31.83,6,32,311.07,386.18,667,244,BENIGN
15716,19884,429,91,7986,5570,122,1466,948.64,359.45,21,26.57,40.51,72,32,118.67,140.67,999,456,BENIGN
35244,59120,187,185,6013,11742,727,780,1330.19,295.49,35,6.76,6.35,28,46,913.03,126.33,936,422,BENIGN
52122,40252,124,493,13856,9224,371,634,176.27,142.84,35,74.03,49.73,4,33,552.57,136.68,700,212,BENIGN
65519,58520,162,247,6173,2088,158,1364,253.6,226.52,27,65.39,21.3,22,37,821.09,364.36,713,45,BENIGN
19940,91670,321,330,13636,5322,838,631,160.59,346.86,33,49.55,7.64,86,47,708.18,232.0,128,92,MALICIOUS
65096,2910,498,322,8535,12633,217,1300,380.44,495.53,33,94.97,6.58,16,6,893.71,261.44,824,476,BENIGN
17223,55199,216,320,3414,8129,977,182,1221.5,349.34,36,52.86,12.14,31,37,426.14,386.54,688,55,BENIGN
17983,92277,325,182,10584,11192,1345,735,628.54,432.34,30,32.68,17.48,68,3,590.29,143.41,890,328,MALICIOUS
47063,48728,297,189,1525,10470,1357,1005,613.95,75.11,22,97.67,42.68,95,9,215.39,27.79,521,113,BENIGN
19943,61186,433,239,14155,10786,1222,122,1317.54,38.74,27,57.66,24.92,61,13,853.41,494.88,38,72,BENIGN
43150,2920,46,444,2701,14986,1057,1107,854.34,13.57,31,49.52,4.64,66,24,131.74,218.84,9,430,BENIGN
12765,19368,296,11,5570,8637,862,682,82.04,123.69,25,89.43,46.95,16,22,68.66,332.6,272,170,BENIGN
39725,9596,399,333,10347,2885,1177,778,971.09,132.75,39,68.21,34.72,23,39,489.47,133.36,224,85,BENIGN
44911,50809,81,52,5879,3010,468,458,959.94,400.62,38,11.89,19.11,54,4,417.91,313.41,516,330,BENIGN
64985,76865,187,181,2159,14459,914,575,1225.13,91.66,23,24.47,18.17,24,1,145.77,104.38,515,379,BENIGN
60469,27787,373,12,996,5110,1053,547,562.54,35.42,38,25.38,46.31,46,3,729.88,139.46,546,53,BENIGN
54285,44068,172,358,8395,9392,1227,963,1460.92,381.56,32,8.77,31.89,17,5,190.25,262.4,723,259,BENIGN
49244,60977,58,173,6116,4005,213,270,902.27,102.34,31,80.02,19.1,83,45,274.13,306.08,446,46,BENIGN
7300,11138,300,58,5633,11244,1061,252,444.77,482.16,36,40.47,6.82,12,44,911.72,222.61,592,110,BENIGN
8178,68991,170,448,6030,11437,305,1276,1210.66,278.4,22,49.8,14.14,33,1,952.75,160.45,429,68,BENIGN
24859,29043,148,457,12347,5129,609,1185,867.58,160.3,32,8.84,12.59,46,20,464.27,364.08,252,444,BENIGN
21659,94515,84,328,13871,8254,320,499,589.52,9.33,27,3.11,16.57,76,11,283.75,180.71,518,446,BENIGN
47822,45137,231,389,8219,7347,793,279,830.38,250.99,29,59.99,32.38,31,31,668.52,25.77,310,204,BENIGN
34843,99851,237,109,2417,1290,1204,988,125.92,314.89,26,73.1,13.38,15,45,863.96,206.6,191,495,BENIGN
33220,7869,356,197,8196,5916,401,1385,408.03,264.79,21,75.98,34.14,37,29,801.73,142.8,535,21,BENIGN
45230,9657,410,58,4419,3698,209,620,391.77,104.36,23,81.76,0.84,35,36,492.58,224.94,915,89,BENIGN
64488,23913,390,268,8472,677,920,1242,551.77,238.72,39,4.75,3.74,22,43,494.55,294.7,546,236,BENIGN
27486,19066,169,302,8216,8124,201,1082,736.09,321.81,24,72.05,9.01,42,42,542.52,404.03,261,120,MALICIOUS
61904,2269,482,34,9699,5568,1283,672,188.93,421.93,29,83.38,40.59,25,19,125.59,467.75,557,100,BENIGN
27765,22235,161,148,5491,14132,1460,1464,607.49,471.34,20,0.24,21.08,90,36,445.65,262.63,119,144,BENIGN
42967,6248,73,153,2722,4156,127,655,83.31,5.19,27,29.57,37.99,81,39,77.51,264.63,959,135,MALICIOUS
45849,79912,328,486,5160,6449,1232,846,1341.33,25.96,39,65.54,35.06,5,48,933.23,303.56,922,316,MALICIOUS
60023,65878,243,167,4435,13499,474,735,1031.81,70.21,27,25.64,13.45,62,38,548.39,498.02,396,200,BENIGN
21274,14914,283,58,8055,7263,443,1266,1292.61,470.0,25,16.51,40.49,31,8,310.42,196.14,4,17,BENIGN
54473,83526,470,12,7656,10550,1101,652,66.31,273.36,20,82.66,1.73,93,17,154.93,319.88,697,40,BENIGN
8803,28795,135,444,3110,12586,137,1072,525.07,328.89,22,91.71,29.89,77,42,75.05,110.46,618,263,BENIGN
18679,12659,465,468,9511,13431,712,1261,1338.43,346.18,34,35.27,28.72,90,3,704.4,28.49,221,99,BENIGN
58862,55208,377,243,3318,5478,1181,467,1053.64,28.34,23,58.17,37.49,24,20,793.11,455.04,531,79,BENIGN
46458,29907,308,149,10208,13711,44,370,493.03,254.82,39,53.35,47.85,78,27,275.96,55.57,421,142,BENIGN
53018,79639,68,101,6643,11954,17,410,566.93,169.63,33,35.82,34.15,47,12,139.18,305.78,924,25,MALICIOUS
22711,72414,6,270,10348,6147,702,531,1155.21,99.81,35,9.7,7.17,19,11,355.65,173.04,167,186,MALICIOUS
4855,33962,338,425,5440,14697,508,158,1003.38,441.33,21,11.02,40.98,40,2,98.74,153.07,722,74,BENIGN
40238,71083,211,299,6622,1764,479,814,985.34,121.13,24,91.53,14.13,72,24,65.45,325.72,774,152,BENIGN
15814,40748,441,224,5573,10549,1270,1186,1126.21,2.65,34,8.77,34.9,60,29,665.66,420.44,842,391,BENIGN
52415,78026,460,23,13897,3640,900,1347,229.74,317.68,25,50.49,31.81,3,3,731.09,232.98,826,238,BENIGN
28065,37397,249,184,9795,172,51,1345,915.14,57.09,33,76.5,39.27,73,12,130.32,217.59,520,358,BENIGN
10022,33065,95,84,5732,2117,619,1471,312.65,401.06,22,68.53,18.88,15,10,124.46,480.05,724,217,BENIGN
35019,28179,38,106,13862,4600,569,1437,772.1,227.21,23,92.25,13.49,0,33,968.71,352.66,355,235,MALICIOUS
29863,71769,24,233,2356,6704,1474,28,824.37,380.42,33,79.12,19.86,17,41,402.28,475.99,648,471,BENIGN
3439,73448,323,467,7308,4528,1182,1000,575.58,419.66,39,82.09,19.34,17,3,126.2,87.38,756,44,BENIGN
35736,31311,343,241,6855,1966,38,859,508.89,315.82,26,57.85,39.92,39,22,222.73,108.11,34,95,BENIGN
45048,14931,454,492,5486,6266,1027,783,765.42,376.98,29,80.25,6.29,29,13,852.78,151.42,6,428,BENIGN
7987,21019,202,472,4305,5329,955,671,342.67,100.01,29,46.84,40.97,44,29,790.82,420.5,570,438,BENIGN
34349,83939,172,84,3754,6832,353,1179,287.44,436.46,22,60.34,2.36,8,27,49.55,325.99,318,45,BENIGN
35400,29616,178,374,2739,11003,177,1127,240.84,105.28,29,83.5,20.7,39,6,154.12,119.99,83,320,BENIGN
57735,58556,355,438,2053,14447,542,1411,305.23,155.34,36,48.13,44.3,26,25,109.83,366.1,278,375,BENIGN
37384,47257,441,194,14632,6960,291,178,1327.79,203.35,31,31.24,46.46,2,18,206.62,142.24,469,130,MALICIOUS
35390,73584,281,202,4253,9164,886,502,329.78,159.48,22,13.04,0.54,82,42,866.5,356.5,934,388,BENIGN
44781,33831,28,38,2653,12002,463,1304,192.58,382.67,23,3.9,4.95,72,38,730.3,133.68,949,247,BENIGN
36014,82383,315,152,4426,12463,946,486,1279.9,394.55,20,21.1,36.42,23,18,54.0,293.87,530,13,MALICIOUS
26485,25614,51,368,2074,5917,200,353,133.39,82.69,34,1.1,25.86,3,40,614.35,275.12,376,79,MALICIOUS
62016,91555,67,206,12161,12692,851,93,1226.68,414.53,24,75.06,43.69,95,12,853.11,467.74,916,97,BENIGN
43620,15697,378,121,5748,10547,1477,597,397.65,226.71,36,71.91,45.46,61,35,38.93,151.95,275,464,MALICIOUS
29341,36482,3,182,14137,14701,708,397,545.73,474.19,21,52.49,3.73,89,25,625.45,413.22,959,146,MALICIOUS
12909,12001,378,355,7674,362,780,973,910.22,191.63,24,79.16,26.2,33,21,658.6,414.18,159,115,BENIGN
8451,92651,371,7,12448,6076,553,247,684.88,292.52,30,84.79,1.34,17,5,751.96,208.87,226,397,BENIGN
27812,32292,416,267,2580,3550,10,1092,769.74,435.42,27,8.25,32.23,67,49,784.69,183.38,689,89,BENIGN
14268,68517,309,408,14831,12908,558,794,937.6,435.16,29,53.08,20.66,89,2,339.41,83.43,753,115,MALICIOUS
60744,87802,134,453,13757,5654,856,142,892.6,398.36,25,75.93,11.83,38,22,237.1,488.14,942,218,BENIGN
19955,35439,53,233,14103,4642,395,2,1322.3,63.88,28,47.93,34.52,61,40,883.49,286.8,392,488,BENIGN
31624,60812,109,75,7683,6992,739,1101,1032.23,75.1,25,15.33,17.61,69,44,261.02,407.38,993,167,BENIGN
9002,77979,139,350,1704,1089,315,1240,904.69,152.85,24,49.99,3.27,26,0,862.59,280.06,272,6,MALICIOUS
33686,21807,201,27,1045,8089,796,326,522.68,142.88,39,1.27,11.92,60,17,741.86,162.06,495,452,BENIGN
4007,51847,428,44,5332,4940,235,556,1225.97,435.82,38,80.52,3.49,54,24,378.03,11.61,159,319,BENIGN
53963,18156,206,187,13585,12116,918,1435,1429.08,228.65,24,90.59,10.86,54,25,873.7,390.28,199,256,BENIGN
21280,64902,221,134,8886,2911,1260,1087,471.96,396.31,35,78.76,33.46,43,10,49.73,441.12,153,274,BENIGN
51684,93196,16,328,5064,13280,883,916,295.95,249.82,21,91.46,13.57,12,37,541.69,309.68,507,139,MALICIOUS
57452,92759,440,312,9753,4133,1170,1030,832.83,322.94,32,51.34,26.31,48,25,485.24,450.61,390,365,MALICIOUS
27982,42085,221,402,8527,4583,36,1426,295.38,367.08,36,31.25,27.96,56,28,948.71,192.3,42,77,BENIGN
56411,87512,326,271,11376,1314,567,223,1136.31,443.31,27,99.57,49.47,24,11,549.62,461.86,510,139,BENIGN
3350,42296,331,377,1548,14774,1100,181,248.65,338.01,23,45.69,11.19,12,35,33.39,252.3,853,306,MALICIOUS
40218,5359,17,464,6462,13882,735,1340,688.18,337.4,26,43.29,17.57,85,40,377.65,190.6,906,268,MALICIOUS
32456,73502,461,404,6489,13409,364,602,1335.13,41.45,33,23.23,18.35,56,45,767.27,209.91,42,188,BENIGN
18836,29232,104,429,4848,14126,783,755,1339.77,115.12,30,33.69,5.93,20,19,890.99,341.57,704,222,BENIGN
19679,6046,324,187,8927,11001,684,164,992.41,46.97,22,60.28,10.54,11,19,40.39,151.08,640,424,MALICIOUS
31702,33972,4,228,12792,14438,1030,1141,703.22,331.24,35,38.24,1.27,34,36,837.66,437.68,383,348,BENIGN
59679,78130,358,88,13012,10066,989,773,476.07,338.48,26,0.05,31.9,96,3,74.65,145.02,289,411,BENIGN
13001,88700,284,348,11509,5050,556,199,544.61,126.66,29,62.78,49.87,22,0,723.67,48.27,602,1,MALICIOUS
62616,89117,53,56,1846,10467,71,394,793.12,141.87,23,92.31,43.91,91,18,662.44,218.29,881,417,BENIGN
29719,85648,203,22,5707,8593,15,452,97.09,235.23,35,53.14,32.27,15,21,179.49,334.98,594,220,MALICIOUS
64472,58785,475,352,6445,10685,1089,1046,675.45,306.4,38,77.63,27.95,33,36,405.93,430.5,804,440,BENIGN
55097,53170,289,300,4879,716,1356,1231,201.99,31.89,38,2.58,0.89,39,48,660.23,296.57,864,48,BENIGN
26378,27345,410,365,2670,2883,1186,248,755.39,480.21,36,73.57,25.23,18,44,975.1,97.75,507,129,BENIGN
58749,65135,271,345,3872,12592,1313,964,623.19,329.07,34,33.0,8.81,69,48,621.9,139.84,739,127,BENIGN
44281,89494,416,250,4354,14543,1478,55,708.41,0.64,27,60.89,23.07,95,41,633.78,274.49,970,294,MALICIOUS
63171,17900,448,167,6067,12699,382,962,687.24,185.11,24,91.06,5.13,27,25,922.24,123.55,858,265,MALICIOUS
3702,20486,447,122,4255,6004,49,815,1004.24,47.11,34,80.67,19.6,64,47,879.83,371.04,62,133,BENIGN
25536,35524,52,377,13958,12617,305,623,1019.9,60.54,22,56.57,30.23,24,1,449.63,330.93,250,118,BENIGN
14621,20685,346,44,9141,8674,653,309,715.96,314.89,21,67.99,1.07,8,6,644.48,181.17,844,250,MALICIOUS
26823,25908,442,39,3740,8656,1060,670,308.93,158.64,30,87.78,33.99,41,11,636.48,365.26,881,143,BENIGN
30895,99169,66,70,13707,12334,856,239,1476.27,273.16,37,41.05,38.57,41,27,32.63,150.71,985,458,BENIGN
30913,68353,132,28,8652,11222,449,117,1022.65,63.78,22,36.25,17.94,16,32,170.85,4.88,914,57,BENIGN
4254,74833,75,283,5832,14353,632,1476,609.04,121.96,23,59.88,3.9,77,17,932.54,114.23,30,8,BENIGN
54628,40125,30,174,14331,8087,794,1422,220.86,423.65,26,41.41,37.3,51,18,870.21,222.79,279,175,MALICIOUS
38571,24414,35,374,13698,14218,725,1210,1493.43,104.2,38,15.41,14.6,88,28,161.46,160.21,915,330,BENIGN
56845,42187,239,100,11545,11241,962,330,583.17,205.96,23,38.3,40.7,46,41,150.04,418.78,760,160,BENIGN
53468,24680,80,302,12264,14626,500,490,705.4,365.21,22,24.51,31.3,43,34,866.27,205.04,78,40,BENIGN
38279,43026,419,424,12477,2612,548,448,909.05,221.93,30,60.45,46.42,16,33,845.49,341.78,555,454,MALICIOUS
29583,15832,215,235,9433,8234,153,88,939.3,380.14,39,94.79,47.28,3,45,984.98,197.33,357,455,MALICIOUS
45128,2450,161,111,10337,5544,66,1312,743.5,464.59,24,6.05,36.14,69,18,606.16,408.92,314,357,BENIGN
50086,14292,117,358,5594,14271,920,843,412.09,422.41,28,55.19,27.39,51,49,739.8,420.25,578,67,BENIGN
54321,71729,263,212,6065,880,1034,824,520.09,175.94,20,20.54,38.59,49,16,415.5,282.14,197,155,BENIGN
61335,20894,416,373,11114,8387,347,554,1197.06,64.64,31,13.83,36.01,27,27,320.71,488.56,28,35,BENIGN
33315,8441,317,358,5734,2601,957,1082,474.6,324.71,23,79.18,15.94,82,47,24.9,217.8,771,293,BENIGN
60065,88026,164,328,6840,11026,707,640,490.94,496.24,20,12.59,27.53,88,17,52.78,463.58,853,61,MALICIOUS
8013,10060,318,53,10971,614,184,856,348.47,425.23,34,67.51,22.55,99,15,28.21,286.62,478,211,BENIGN
54158,38522,168,403,3706,12346,311,1100,493.29,370.09,23,99.82,25.73,11,15,312.75,219.59,550,104,BENIGN
54240,97123,477,496,10519,13392,913,1044,1040.55,33.97,24,86.35,30.08,7,45,351.32,166.61,417,69,BENIGN
24221,6197,246,133,6639,12836,283,1113,1316.43,58.56,25,89.2,11.81,55,29,151.79,218.31,970,342,BENIGN
5112,63301,399,202,2983,835,1312,1118,729.44,47.63,29,28.06,49.46,61,32,976.6,330.75,866,299,BENIGN
37626,61646,439,255,14785,4587,105,686,14.87,441.09,36,0.45,29.61,20,28,845.12,290.13,407,446,BENIGN
34485,75348,166,7,5049,187,1204,751,134.74,178.6,36,52.91,19.38,24,45,191.65,1.56,436,318,MALICIOUS
8996,2248,360,68,8264,10377,806,872,390.99,68.14,27,33.75,44.95,45,37,644.93,150.67,645,275,MALICIOUS
50536,55375,245,189,8701,350,959,1226,8.26,369.32,39,66.97,11.92,76,47,99.71,303.33,456,131,BENIGN
60070,52285,429,167,10776,10951,317,1237,662.67,170.83,35,53.29,3.68,1,10,226.7,20.37,882,387,BENIGN
53327,44345,211,351,7150,13161,1338,300,31.57,438.83,21,63.32,40.2,58,2,436.95,194.74,712,43,MALICIOUS
2957,76758,238,52,6293,570,435,37,926.14,98.22,25,64.95,3.32,44,9,505.19,132.07,468,66,BENIGN
56503,58770,271,328,13179,10242,443,137,237.65,33.34,39,87.71,47.91,86,28,728.93,259.23,560,475,MALICIOUS
24666,72434,484,80,1679,2794,190,704,171.06,319.11,35,54.95,42.45,99,34,840.67,9.21,666,339,BENIGN
48341,12223,190,473,6725,12876,575,825,905.27,497.65,32,10.41,49.27,36,21,866.75,209.03,584,251,BENIGN
47248,72558,170,348,2967,8829,1495,1345,1157.75,89.79,35,30.12,10.42,34,27,281.07,7.69,830,403,BENIGN
22037,76232,432,252,8586,5382,794,1080,59.38,386.17,25,84.05,30.24,17,10,706.95,436.4,547,409,BENIGN
41064,64044,286,283,10535,9627,180,730,877.22,0.59,33,77.36,13.49,6,19,118.43,385.95,273,9,MALICIOUS
36385,77524,195,307,5211,12637,1042,1386,553.64,179.79,39,44.01,25.79,33,47,856.97,472.2,831,289,BENIGN
35397,62207,171,127,12357,7790,394,669,337.45,418.56,35,10.83,44.04,11,29,19.91,290.23,427,75,BENIGN
51430,71587,486,38,4794,14225,1310,805,1304.3,413.66,29,68.41,27.69,73,38,875.17,407.25,943,48,BENIGN
5475,19534,464,317,489,14527,264,1205,31.77,294.94,22,76.85,20.98,45,19,381.71,183.99,624,243,BENIGN
59948,91155,202,13,1598,447,668,480,211.94,30.56,34,60.62,26.28,96,42,476.67,132.36,377,320,BENIGN
23468,26681,281,327,9457,3405,269,693,495.61,33.72,27,94.18,14.94,29,49,672.69,256.08,173,211,BENIGN
63394,49711,479,430,6926,7757,1110,46,113.07,480.88,36,68.45,19.13,4,8,52.84,131.65,30,124,BENIGN
45092,78007,386,280,380,2867,969,1368,1047.5,458.93,38,58.55,11.92,21,27,764.78,283.14,675,291,BENIGN
61774,80,26,225,14120,11886,1196,1447,1386.93,467.21,22,82.34,31.44,93,32,658.12,427.07,766,363,BENIGN
58810,74092,276,54,7744,2251,1180,1197,1434.09,126.94,25,0.91,16.59,88,31,790.2,348.26,369,129,MALICIOUS
46401,49855,44,36,9684,7942,642,1040,1177.62,457.38,27,24.67,15.13,94,4,909.36,305.94,963,311,BENIGN
20282,57899,79,456,13342,1272,1456,1403,265.35,141.43,25,5.69,13.72,9,4,358.28,468.39,407,17,BENIGN
44141,51094,195,350,7908,5147,163,716,926.04,150.18,20,76.95,38.76,5,30,31.87,208.88,696,478,BENIGN
4757,49115,94,221,6134,10094,1333,343,669.62,366.96,38,0.41,24.51,40,2,767.02,76.09,68,0,BENIGN
50501,17454,453,41,11238,9807,1441,1442,599.29,409.58,20,63.72,29.18,32,38,829.59,208.18,387,360,MALICIOUS
23211,61035,391,44,2916,9656,180,206,1436.68,32.51,33,16.01,3.15,1,3,432.34,402.56,486,493,BENIGN
43341,72464,402,145,11321,13650,976,117,1478.69,26.96,23,70.97,10.48,52,32,156.75,387.51,746,28,MALICIOUS
36396,19341,75,328,11885,3410,687,1013,1207.69,421.92,39,55.96,49.07,6,39,248.87,320.93,262,91,BENIGN
27849,27604,99,171,3107,5944,330,871,1476.26,323.61,23,12.57,34.33,2,37,63.35,185.24,313,199,MALICIOUS
